MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice,TotalBsmtSF_bin,YearBuilt_bin,YearRemodAdd_bin,LotArea_bin,BsmtFinSF2_bin,Decade,PropertyAge,AgeGroup,LogSalePrice,IsRenovated,IsCulDeSac
20,RL,9849,Inside,1Fam,6,2007,2007,VinylSd,0.0,1689.0,248328.0,Very High,Very High,Very High,Medium,Very Low,2000,13,Recent (10-20),12.42250975887691,0,0
85,RL,10625,Inside,1Fam,6,1974,1974,Plywood,168.0,1053.0,170000.0,Medium,Medium,Low,High,Very Low,1970,46,Established (20-50),12.04355959836804,0,0
20,RL,13891,Inside,1Fam,5,2006,2006,VinylSd,0.0,2076.0,465000.0,Very High,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),13.049794835104816,0,0
70,RL,11435,Corner,1Fam,7,1929,1950,BrkFace,0.0,792.0,230000.0,Low,Very Low,Very Low,High,Very Low,1920,91,Mature (50-100),12.345838935721968,1,0
80,RL,12090,Inside,1Fam,7,1984,2003,VinylSd,0.0,585.0,178000.0,Very Low,Medium,High,High,Very Low,1980,36,Established (20-50),12.08954444723597,1,0
60,FV,8125,Inside,1Fam,5,2005,2006,VinylSd,0.0,756.0,186500.0,Low,Very High,Very High,Low,Very Low,2000,15,Recent (10-20),12.136191879981927,1,0
80,RL,12328,Inside,1Fam,5,1976,1976,HdBoard,0.0,1012.0,169900.0,Medium,Medium,Low,Very High,Very Low,1970,44,Established (20-50),12.042971193457888,0,0
75,RM,9600,Inside,1Fam,5,1917,1950,AsbShng,0.0,735.0,129500.0,Very Low,Very Low,Very Low,Medium,Very Low,1910,103,Historic (100+),11.771443882099637,1,0
20,RL,7200,Inside,1Fam,7,1950,1950,MetalSd,96.0,876.0,119000.0,Low,Low,Very Low,Low,Very Low,1950,70,Mature (50-100),11.686887175419702,0,0
20,RL,11160,Corner,1Fam,5,1968,1968,BrkFace,0.0,2110.0,244000.0,Very High,Medium,Low,High,Very Low,1960,52,Mature (50-100),12.404927602627597,0,0
120,RL,3136,Corner,TwnhsE,5,2003,2003,VinylSd,0.0,1405.0,171750.0,Very High,High,High,Very Low,Very Low,2000,17,Recent (10-20),12.053801032483948,0,0
20,RL,9858,Inside,1Fam,6,1968,1968,HdBoard,0.0,864.0,130000.0,Low,Medium,Low,Medium,Very Low,1960,52,Mature (50-100),11.775297421715827,0,0
60,RL,17542,Inside,1Fam,7,1974,2003,Wd Sdng,1031.0,1192.0,294000.0,High,Medium,High,Very High,Very Low,1970,46,Established (20-50),12.591338447675579,1,0
60,RL,6931,Inside,1Fam,5,2003,2004,VinylSd,0.0,746.0,165400.0,Very Low,High,High,Very Low,Very Low,2000,17,Recent (10-20),12.016128107502665,1,0
50,RM,6240,Inside,1Fam,6,1931,1950,Wd Sdng,0.0,884.0,127500.0,Low,Very Low,Very Low,Very Low,Very Low,1930,89,Mature (50-100),11.755879486687116,1,0
20,RL,14303,Corner,1Fam,5,1994,1994,HdBoard,0.0,1986.0,301500.0,Very High,High,Medium,Very High,Very Low,1990,26,Established (20-50),12.616528611893463,0,0
30,RL,4060,Corner,1Fam,8,1922,1950,Wd Sdng,0.0,864.0,99900.0,Low,Very Low,Very Low,Very Low,Very Low,1920,98,Mature (50-100),11.511934974596555,1,0
80,RL,9587,Inside,1Fam,5,2005,2005,VinylSd,0.0,856.0,190000.0,Low,Very High,High,Medium,Very Low,2000,15,Recent (10-20),12.154784614286667,0,0
20,RL,9750,FR2,1Fam,8,1969,1969,HdBoard,438.0,1054.0,151000.0,Medium,Medium,Low,Medium,Very Low,1960,51,Mature (50-100),11.92504173829169,0,0
60,RL,24682,CulDSac,1Fam,5,1999,1999,VinylSd,0.0,841.0,181000.0,Low,High,High,Very High,Very Low,1990,21,Established (20-50),12.10625783509458,0,1
20,RL,9600,Inside,1Fam,6,1956,1956,MetalSd,0.0,1050.0,128900.0,Medium,Low,Very Low,Medium,Very Low,1950,64,Mature (50-100),11.766799946849087,0,0
50,RL,11250,Inside,1Fam,5,1957,1989,Wd Sdng,0.0,1104.0,161500.0,High,Low,Medium,High,Very Low,1950,63,Mature (50-100),11.992266613576142,1,0
70,RL,13515,Inside,1Fam,6,1919,1950,Wd Sdng,0.0,764.0,180500.0,Low,Very Low,Very Low,Very High,Very Low,1910,101,Historic (100+),12.103491596905931,1,0
120,RH,4060,Inside,TwnhsE,5,1998,1999,MetalSd,0.0,1405.0,181000.0,Very High,High,High,Very Low,Very Low,1990,22,Established (20-50),12.10625783509458,1,0
160,FV,3735,FR3,TwnhsE,5,1999,1999,MetalSd,0.0,691.0,183900.0,Very Low,High,High,Very Low,Very Low,1990,21,Established (20-50),12.12215284831553,0,0
190,RM,10120,Inside,2fmCon,4,1910,1950,Wd Sdng,0.0,925.0,122000.0,Medium,Very Low,Very Low,Medium,Very Low,1910,110,Historic (100+),11.711784520403112,1,0
20,RL,13214,Inside,1Fam,5,2008,2009,Stucco,0.0,2002.0,378500.0,Very High,Very High,Very High,Very High,Very Low,2000,12,Recent (10-20),12.843973993864076,1,0
50,RL,14100,Inside,1Fam,9,1935,1997,Stucco,0.0,728.0,381000.0,Very Low,Very Low,Medium,Very High,Very Low,1930,85,Mature (50-100),12.850557278777309,1,0
50,RL,11344,Inside,1Fam,5,1958,1958,MetalSd,0.0,874.0,144000.0,Low,Low,Very Low,High,Very Low,1950,62,Mature (50-100),11.87757552297847,0,0
40,RL,23595,Inside,1Fam,6,1979,1979,Plywood,0.0,1332.0,260000.0,High,Medium,Low,Very High,Very Low,1970,41,Established (20-50),12.468440756144114,0,0
20,RL,9156,Inside,1Fam,7,1968,1968,BrkFace,0.0,1489.0,185750.0,Very High,Medium,Low,Medium,Very Low,1960,52,Mature (50-100),12.132162346145595,0,0
20,RL,13526,CulDSac,1Fam,6,1965,1965,HdBoard,375.0,935.0,137000.0,Medium,Low,Low,Very High,Very Low,1960,55,Mature (50-100),11.827743504053695,0,1
80,RL,11512,Corner,1Fam,7,1959,2006,Plywood,0.0,1019.0,177000.0,Medium,Low,Very High,High,Very Low,1950,61,Mature (50-100),12.083910661257521,1,0
50,RL,5362,Corner,1Fam,6,1910,2003,Wd Sdng,0.0,661.0,139000.0,Very Low,Very Low,High,Very Low,Very Low,1910,110,Historic (100+),11.842236406331555,1,0
90,RL,11345,Corner,Duplex,5,1948,1950,AsbShng,0.0,928.0,137000.0,Medium,Low,Very Low,High,Very Low,1940,72,Mature (50-100),11.827743504053695,1,0
60,RL,12936,CulDSac,1Fam,6,1972,1972,HdBoard,0.0,723.0,162000.0,Very Low,Medium,Low,Very High,Very Low,1970,48,Established (20-50),11.995357787034976,0,1
80,RL,17871,CulDSac,1Fam,5,1967,1976,HdBoard,0.0,1680.0,197900.0,Very High,Medium,Low,Very High,Very Low,1960,53,Mature (50-100),12.19552218463499,1,1
60,RL,9473,Inside,1Fam,5,2002,2002,VinylSd,0.0,1128.0,237000.0,High,High,High,Medium,Very Low,2000,18,Recent (10-20),12.37581963951765,0,0
50,C (all),7500,Inside,1Fam,4,1920,1950,MetalSd,0.0,698.0,68400.0,Very Low,Very Low,Very Low,Low,Very Low,1920,100,Mature (50-100),11.133142723386813,1,0
20,RL,9808,Inside,1Fam,5,2002,2002,VinylSd,0.0,1573.0,227000.0,Very High,High,High,Medium,Very Low,2000,18,Recent (10-20),12.33270970174018,0,0
20,RL,8049,CulDSac,1Fam,5,1990,1990,HdBoard,0.0,1309.0,180000.0,High,High,Medium,Low,Very Low,1990,30,Established (20-50),12.100717685412471,0,1
20,RL,8800,Inside,1Fam,7,1977,2008,HdBoard,144.0,1040.0,150500.0,Medium,Medium,Very High,Medium,Very Low,1970,43,Established (20-50),11.921725007667265,1,0
90,RL,9400,Corner,Duplex,5,1971,1971,MetalSd,0.0,912.0,139000.0,Medium,Medium,Low,Medium,Very Low,1970,49,Established (20-50),11.842236406331555,0,0
50,RL,9638,Inside,1Fam,7,1919,1990,Wd Sdng,0.0,804.0,169000.0,Low,Very Low,Medium,Medium,Very Low,1910,101,Historic (100+),12.037659911047468,1,0
50,RM,6000,Inside,1Fam,6,1939,1950,MetalSd,0.0,780.0,132500.0,Low,Very Low,Very Low,Very Low,Very Low,1930,81,Mature (50-100),11.794345471549745,1,0
20,RL,9790,Inside,1Fam,5,1963,1963,HdBoard,81.0,1328.0,143000.0,High,Low,Low,Medium,Very Low,1960,57,Mature (50-100),11.870606902224587,0,0
20,RL,36500,Inside,1Fam,5,1964,1964,Wd Sdng,0.0,1624.0,190000.0,Very High,Low,Low,Very High,Very Low,1960,56,Mature (50-100),12.154784614286667,0,0
120,RL,5664,Inside,TwnhsE,5,2000,2000,CemntBd,0.0,1501.0,278000.0,Very High,High,High,Very Low,Very Low,2000,20,Recent (10-20),12.535379989788607,0,0
60,RL,11065,Inside,1Fam,5,2006,2006,VinylSd,0.0,1085.0,281000.0,Medium,Very High,Very High,High,Very Low,2000,14,Recent (10-20),12.546113507028412,0,0
80,RL,14112,Corner,1Fam,7,1964,1964,Wd Sdng,0.0,1152.0,180500.0,High,Low,Low,Very High,Very Low,1960,56,Mature (50-100),12.103491596905931,0,0
160,RM,1680,Inside,Twnhs,7,1972,1972,CemntBd,0.0,630.0,119500.0,Very Low,Medium,Low,Very Low,Very Low,1970,48,Established (20-50),11.691080018519527,0,0
70,RM,6600,Corner,1Fam,4,1892,1965,Wd Sdng,0.0,994.0,107500.0,Medium,Very Low,Low,Very Low,Very Low,1890,128,Historic (100+),11.58525542883217,1,0
60,RL,10140,Inside,1Fam,5,1976,1976,HdBoard,0.0,832.0,162900.0,Low,Medium,Low,Medium,Very Low,1970,44,Established (20-50),12.000897933306716,0,0
20,RL,8172,Inside,1Fam,7,1955,1990,WdShing,0.0,864.0,115000.0,Low,Low,Medium,Low,Very Low,1950,65,Mature (50-100),11.652696102959753,1,0
20,RL,8400,Inside,1Fam,5,1968,1968,HdBoard,0.0,1052.0,138500.0,Medium,Medium,Low,Low,Very Low,1960,52,Mature (50-100),11.83863282480007,0,0
20,RL,8700,Inside,1Fam,6,1963,1963,MetalSd,0.0,1120.0,155000.0,High,Low,Low,Low,Very Low,1960,57,Mature (50-100),11.951186847493476,0,0
180,RM,3675,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,547.0,140000.0,Very Low,Very High,Very High,Very Low,Very Low,2000,15,Recent (10-20),11.849404844423074,1,0
60,RL,63887,Corner,1Fam,5,2008,2008,Stucco,0.0,6110.0,160000.0,Very High,Very High,Very High,Very High,Very Low,2000,12,Recent (10-20),11.982935344196433,0,0
20,RL,7500,Inside,1Fam,7,1959,1994,BrkFace,906.0,1246.0,154000.0,High,Low,Medium,Low,Very Low,1950,61,Mature (50-100),11.944714374881176,1,0
60,RL,10762,CulDSac,1Fam,5,1999,1999,VinylSd,0.0,978.0,225000.0,Medium,High,High,High,Very Low,1990,21,Established (20-50),12.323860125621126,0,1
70,RL,7500,Inside,1Fam,7,1942,1950,Wd Sdng,0.0,771.0,177500.0,Low,Very Low,Very Low,Low,Very Low,1940,78,Mature (50-100),12.086731521684555,1,0
60,RL,10120,Inside,1Fam,5,1994,1994,VinylSd,0.0,1165.0,290000.0,High,High,Medium,Medium,Very Low,1990,26,Established (20-50),12.577639650232573,0,0
20,RL,8688,Inside,1Fam,5,2005,2005,VinylSd,0.0,1616.0,232000.0,Very High,Very High,High,Low,Very Low,2000,15,Recent (10-20),12.354496960983985,0,0
160,RM,3363,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,976.0,130000.0,Medium,Very High,High,Very Low,Very Low,2000,16,Recent (10-20),11.775297421715827,0,0
20,RL,13173,Corner,1Fam,5,2006,2007,VinylSd,0.0,1652.0,325000.0,Very High,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.691583538230217,1,0
120,RL,6955,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1368.0,202500.0,High,Very High,Very High,Very Low,Very Low,2000,15,Recent (10-20),12.218500103788143,1,0
20,RL,8072,Inside,1Fam,5,1994,1995,VinylSd,0.0,990.0,138000.0,Medium,High,Medium,Low,Very Low,1990,26,Established (20-50),11.835016210489899,1,0
20,RM,12000,Inside,1Fam,7,1948,2005,MetalSd,608.0,924.0,147000.0,Medium,Low,High,High,Very Low,1940,72,Mature (50-100),11.898194668458823,1,0
20,RL,7153,Inside,1Fam,5,1991,1991,HdBoard,0.0,1278.0,179200.0,High,High,Medium,Low,Very Low,1990,29,Established (20-50),12.09626335986454,0,0
20,RL,17500,Inside,1Fam,8,1959,2002,BrkFace,0.0,1902.0,335000.0,Very High,Low,High,Very High,Very Low,1950,61,Mature (50-100),12.721888795877375,1,0
20,RL,8814,Inside,1Fam,5,2005,2007,VinylSd,0.0,1274.0,203000.0,High,Very High,Very High,Medium,Very Low,2000,15,Recent (10-20),12.220966184120165,1,0
60,RL,9572,Inside,1Fam,5,1990,1990,Wd Sdng,0.0,1453.0,302000.0,Very High,High,Medium,Medium,Very Low,1990,30,Established (20-50),12.618185607609803,0,0
60,RL,14774,Corner,1Fam,5,1999,1999,VinylSd,0.0,1393.0,333168.0,Very High,High,High,Very High,Very Low,1990,21,Established (20-50),12.716405147731708,0,0
20,RL,8190,Inside,1Fam,6,1954,1954,Wd Sdng,0.0,948.0,119000.0,Medium,Low,Very Low,Low,Very Low,1950,66,Mature (50-100),11.686887175419702,0,0
60,RL,11075,Inside,1Fam,5,1969,1969,HdBoard,276.0,952.0,206900.0,Medium,Medium,Low,High,Very Low,1960,51,Mature (50-100),12.239995696974733,0,0
20,RL,10226,Inside,1Fam,5,2008,2008,VinylSd,0.0,1622.0,295493.0,Very High,Very High,Very High,High,Very Low,2000,12,Recent (10-20),12.596403811053621,0,0
120,FV,4230,Corner,TwnhsE,5,2006,2007,VinylSd,0.0,1352.0,208900.0,High,Very High,Very High,Very Low,Very Low,2000,14,Recent (10-20),12.249615734512616,1,0
20,RL,14781,CulDSac,1Fam,5,2001,2002,VinylSd,0.0,1753.0,275000.0,Very High,High,High,Very High,Very Low,2000,19,Recent (10-20),12.524530013005734,1,1
20,RL,10215,Inside,1Fam,5,1954,1954,Wd Sdng,0.0,864.0,111000.0,Low,Low,Very Low,High,Very Low,1950,66,Mature (50-100),11.6172944892629,0,0
20,RL,8400,Inside,1Fam,3,1957,1957,BrkFace,661.0,1478.0,156500.0,Very High,Low,Very Low,Low,Very Low,1950,63,Mature (50-100),11.960817678718287,0,0
20,RL,6627,Corner,1Fam,6,1949,1950,VinylSd,0.0,0.0,72500.0,Very Low,Low,Very Low,Very Low,Very Low,1940,71,Mature (50-100),11.19135563385109,1,0
60,RL,10186,Inside,1Fam,5,1992,1992,HdBoard,0.0,750.0,190000.0,Very Low,High,Medium,Medium,Very Low,1990,28,Established (20-50),12.154784614286667,0,0
30,RL,5330,Inside,1Fam,7,1940,1950,VinylSd,0.0,420.0,82500.0,Very Low,Very Low,Very Low,Very Low,Very Low,1940,80,Mature (50-100),11.320565693461432,1,0
20,RL,9986,Inside,1Fam,5,2006,2007,VinylSd,0.0,1795.0,147000.0,Very High,Very High,Very High,Medium,Very Low,2000,14,Recent (10-20),11.898194668458823,1,0
30,RM,3636,Inside,1Fam,4,1922,1950,AsbShng,0.0,796.0,55000.0,Low,Very Low,Very Low,Very Low,Very Low,1920,98,Mature (50-100),10.915106645867503,1,0
30,RH,4270,Inside,1Fam,6,1931,2006,MetalSd,0.0,544.0,79000.0,Very Low,Very Low,Very High,Very Low,Very Low,1930,89,Mature (50-100),11.277215789596893,1,0
20,RL,6600,Inside,1Fam,9,1982,2008,VinylSd,0.0,816.0,130500.0,Low,Medium,Very High,Very Low,Very Low,1980,38,Established (20-50),11.779136168550774,1,0
50,RM,10440,Corner,1Fam,7,1920,1950,BrkFace,0.0,1510.0,256000.0,Very High,Very Low,Very Low,High,Very Low,1920,100,Mature (50-100),12.45293662970407,1,0
60,RL,9084,Inside,1Fam,5,1998,1998,VinylSd,0.0,935.0,176500.0,Medium,High,Medium,Medium,Very Low,1990,22,Established (20-50),12.081081821061819,0,0
20,RL,10000,Inside,1Fam,5,2006,2006,VinylSd,0.0,1588.0,227000.0,Very High,Very High,Very High,Medium,Very Low,2000,14,Recent (10-20),12.33270970174018,0,0
80,RL,10780,Inside,1Fam,5,1976,1976,MetalSd,0.0,911.0,132500.0,Medium,Medium,Low,High,Very Low,1970,44,Established (20-50),11.794345471549745,0,0
20,RL,8877,Inside,1Fam,6,1938,1958,MetalSd,0.0,816.0,100000.0,Low,Very Low,Very Low,Medium,Very Low,1930,82,Mature (50-100),11.51293546492023,1,0
50,RM,7200,Corner,1Fam,6,1938,1995,Wd Sdng,0.0,803.0,125500.0,Low,Very Low,Medium,Low,Very Low,1930,82,Mature (50-100),11.74006900564972,1,0
160,RM,2368,Inside,TwnhsE,6,1970,1970,HdBoard,0.0,765.0,125000.0,Low,Medium,Low,Very Low,Very Low,1970,50,Established (20-50),11.736077016252437,0,0
20,RL,9650,Inside,1Fam,5,1977,1977,Plywood,0.0,1350.0,167900.0,High,Medium,Low,Medium,Very Low,1970,43,Established (20-50),12.031129798974042,0,0
90,RL,9246,Inside,Duplex,5,1973,1973,Plywood,0.0,1656.0,135000.0,Very High,Medium,Low,Medium,Very Low,1970,47,Established (20-50),11.813037464800539,0,0
30,RM,4118,Corner,1Fam,4,1941,1950,Wd Sdng,0.0,693.0,52500.0,Very Low,Very Low,Very Low,Very Low,Very Low,1940,79,Mature (50-100),10.868587496017359,1,0
60,RL,13450,Corner,1Fam,5,2002,2002,VinylSd,0.0,916.0,200000.0,Medium,High,High,Very High,Very Low,2000,18,Recent (10-20),12.206077645517674,0,0
20,RL,9560,Corner,1Fam,7,1972,1972,MetalSd,0.0,864.0,128500.0,Low,Medium,Low,Medium,Very Low,1970,48,Established (20-50),11.763691965388299,0,0
20,RL,8294,Inside,1Fam,5,1971,1971,MetalSd,0.0,858.0,123000.0,Low,Medium,Low,Low,Very Low,1970,49,Established (20-50),11.719947764402807,0,0
20,RL,13695,Inside,1Fam,5,2003,2004,VinylSd,0.0,1114.0,155000.0,High,High,High,Very High,Very Low,2000,17,Recent (10-20),11.951186847493476,1,0
60,RL,9375,Inside,1Fam,5,2002,2002,VinylSd,0.0,1284.0,228500.0,High,High,High,Medium,Very Low,2000,18,Recent (10-20),12.339295865674435,0,0
50,RL,7558,Inside,1Fam,6,1928,1950,BrkFace,0.0,896.0,177000.0,Low,Very Low,Very Low,Low,Very Low,1920,92,Mature (50-100),12.083910661257521,1,0
60,RL,11103,Corner,1Fam,5,2006,2006,VinylSd,0.0,728.0,155835.0,Very Low,Very High,Very High,High,Very Low,2000,14,Recent (10-20),11.95655945119582,0,0
30,RM,6000,Inside,1Fam,4,1920,1950,MetalSd,0.0,960.0,108500.0,Medium,Very Low,Very Low,Very Low,Very Low,1920,100,Mature (50-100),11.59451466851004,1,0
20,RL,20781,CulDSac,1Fam,7,1968,2003,BrkFace,68.0,1568.0,262500.0,Very High,Medium,High,Very High,Very Low,1960,52,Mature (50-100),12.47801017053037,1,1
20,RL,15306,Corner,1Fam,5,2006,2007,VinylSd,0.0,1732.0,283463.0,Very High,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.554840409959793,1,0
20,RL,16196,Inside,1Fam,5,1998,1998,VinylSd,0.0,1482.0,215000.0,Very High,High,Medium,Very High,Very Low,1990,22,Established (20-50),12.278397958261774,0,0
70,RM,5250,Inside,1Fam,5,1872,1987,MetalSd,0.0,684.0,122000.0,Very Low,Very Low,Medium,Very Low,Very Low,1870,148,Historic (100+),11.711784520403112,1,0
90,RL,11643,Inside,Duplex,5,1969,1969,MetalSd,0.0,1248.0,200000.0,High,Medium,Low,High,Very Low,1960,51,Mature (50-100),12.206077645517674,0,0
60,RL,9247,Inside,1Fam,6,1962,1962,HdBoard,0.0,858.0,171000.0,Low,Low,Low,Medium,Very Low,1960,58,Mature (50-100),12.049424683420915,0,0
50,RM,6000,Inside,1Fam,9,1937,2000,MetalSd,0.0,698.0,134900.0,Very Low,Very Low,High,Very Low,Very Low,1930,83,Mature (50-100),11.812296455066814,1,0
50,RL,14720,CulDSac,1Fam,5,1995,1996,VinylSd,0.0,2033.0,410000.0,Very High,High,Medium,Very High,Very Low,1990,25,Established (20-50),12.923914877701906,1,1
60,RL,10316,Inside,1Fam,5,2000,2000,VinylSd,0.0,992.0,235000.0,Medium,High,High,High,Very Low,2000,20,Recent (10-20),12.367345048436391,0,0
80,RL,10192,Inside,1Fam,6,1968,1992,MetalSd,0.0,570.0,170000.0,Very Low,Medium,Medium,Medium,Very Low,1960,52,Mature (50-100),12.04355959836804,1,0
20,RL,9477,Corner,1Fam,5,1966,1966,HdBoard,0.0,864.0,110000.0,Low,Medium,Low,Medium,Very Low,1960,54,Mature (50-100),11.608244735642321,0,0
20,RL,12537,CulDSac,1Fam,6,1971,2008,VinylSd,0.0,1078.0,149900.0,Medium,Medium,Very High,Very High,Very Low,1970,49,Established (20-50),11.917730355182513,1,1
160,FV,2117,Inside,Twnhs,5,2000,2000,MetalSd,0.0,756.0,177500.0,Low,High,High,Very Low,Very Low,2000,20,Recent (10-20),12.086731521684555,0,0
20,RL,16737,FR3,1Fam,5,2004,2005,VinylSd,0.0,1980.0,315000.0,Very High,Very High,High,Very High,Very Low,2000,16,Recent (10-20),12.660331092405906,1,0
70,RL,9842,Inside,1Fam,6,1921,1998,MetalSd,0.0,612.0,189000.0,Very Low,Very Low,Medium,Medium,Very Low,1920,99,Mature (50-100),12.149507585033072,1,0
20,RL,16158,Inside,1Fam,5,2005,2005,VinylSd,0.0,1530.0,260000.0,Very High,Very High,High,Very High,Very Low,2000,15,Recent (10-20),12.468440756144114,0,0
50,RL,12513,FR2,1Fam,4,1920,2007,VinylSd,0.0,715.0,104900.0,Very Low,Very Low,Very High,Very High,Very Low,1920,100,Mature (50-100),11.560772327227417,1,0
60,RL,8499,Inside,1Fam,5,2006,2007,VinylSd,0.0,616.0,156932.0,Very Low,Very High,Very High,Low,Very Low,2000,14,Recent (10-20),11.963574241653713,1,0
160,FV,3180,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,600.0,144152.0,Very Low,Very High,High,Very Low,Very Low,2000,15,Recent (10-20),11.878630514504515,0,0
60,FV,7500,Inside,1Fam,5,2000,2000,VinylSd,0.0,814.0,216000.0,Low,High,High,Low,Very Low,2000,20,Recent (10-20),12.283038316285214,0,0
60,RL,9179,Inside,1Fam,5,1999,1999,VinylSd,0.0,873.0,193000.0,Low,High,High,Medium,Very Low,1990,21,Established (20-50),12.170450649220749,0,0
160,RM,2665,Inside,TwnhsE,6,1977,1977,CemntBd,173.0,757.0,127000.0,Low,Medium,Low,Very Low,Very Low,1970,43,Established (20-50),11.751950239425476,0,0
120,RM,4435,Inside,TwnhsE,5,2003,2004,VinylSd,0.0,848.0,144000.0,Low,High,High,Very Low,Very Low,2000,17,Recent (10-20),11.87757552297847,1,0
20,RL,10635,FR2,1Fam,5,2003,2003,VinylSd,972.0,1657.0,232000.0,Very High,High,High,High,Very Low,2000,17,Recent (10-20),12.354496960983985,0,0
50,RL,5400,Corner,1Fam,6,1920,1950,CBlock,105.0,840.0,105000.0,Low,Very Low,Very Low,Very Low,Very Low,1920,100,Mature (50-100),11.561725152903833,1,0
80,RL,9600,Inside,1Fam,6,1955,1996,AsbShng,0.0,992.0,165500.0,Medium,Low,Medium,Medium,Very Low,1950,65,Mature (50-100),12.016732516077072,1,0
60,RL,9750,Corner,1Fam,6,1998,1998,VinylSd,0.0,1108.0,274300.0,High,High,Medium,Medium,Very Low,1990,22,Established (20-50),12.521981322562505,0,0
20,RL,11400,Inside,1Fam,5,2001,2002,VinylSd,0.0,2633.0,466500.0,Very High,High,High,High,Very Low,2000,19,Recent (10-20),13.05301544288996,1,0
60,FV,10625,Inside,1Fam,5,2005,2005,CemntBd,0.0,1026.0,250000.0,Medium,Very High,High,High,Very Low,2000,15,Recent (10-20),12.429220196836383,0,0
20,RL,10991,Inside,1Fam,5,2007,2007,VinylSd,0.0,1571.0,239000.0,Very High,Very High,Very High,High,Very Low,2000,13,Recent (10-20),12.384223015005313,0,0
30,RL,6292,Inside,1Fam,5,1930,1950,Wd Sdng,0.0,768.0,91000.0,Low,Very Low,Very Low,Very Low,Very Low,1930,90,Mature (50-100),11.418625774449598,1,0
50,RL,10998,Inside,1Fam,5,1941,1960,Wd Sdng,420.0,984.0,117000.0,Medium,Very Low,Very Low,High,Very Low,1940,79,Mature (50-100),11.669937760751914,1,0
160,RM,1953,Inside,Twnhs,5,1973,1973,HdBoard,0.0,483.0,83000.0,Very Low,Medium,Low,Very Low,Very Low,1970,47,Established (20-50),11.326607934898927,0,0
80,RL,9735,Inside,1Fam,5,2006,2007,VinylSd,0.0,384.0,167500.0,Very Low,Very High,Very High,Medium,Very Low,2000,14,Recent (10-20),12.02874460037869,1,0
30,RL,8212,Inside,1Fam,3,1914,1950,Stucco,0.0,864.0,58500.0,Low,Very Low,Very Low,Low,Very Low,1910,106,Historic (100+),10.97679912709094,1,0
20,RL,12925,Corner,1Fam,7,1970,1970,BrkFace,0.0,1205.0,237500.0,High,Medium,Low,Very High,Very Low,1970,50,Established (20-50),12.377927112974284,0,0
70,RM,7200,Corner,1Fam,7,1920,1950,Wd Sdng,0.0,596.0,157000.0,Very Low,Very Low,Very Low,Low,Very Low,1920,100,Mature (50-100),11.964007453736912,1,0
30,RL,25339,Inside,1Fam,7,1918,2007,Wd Sdng,0.0,816.0,112000.0,Low,Very Low,Very High,Very High,Very Low,1910,102,Historic (100+),11.626263078808801,1,0
50,RL,9060,Inside,1Fam,5,1939,1950,WdShing,0.0,560.0,105000.0,Very Low,Very Low,Very Low,Medium,Very Low,1930,81,Mature (50-100),11.561725152903833,1,0
50,RM,5436,Inside,1Fam,8,1922,2007,VinylSd,0.0,796.0,125500.0,Low,Very Low,Very High,Very Low,Very Low,1920,98,Mature (50-100),11.74006900564972,1,0
60,RL,16692,Inside,1Fam,5,1978,1978,Plywood,469.0,1392.0,250000.0,Very High,Medium,Low,Very High,Very Low,1970,42,Established (20-50),12.429220196836383,0,0
50,RM,8520,Inside,1Fam,7,1916,1950,Stucco,546.0,714.0,136000.0,Very Low,Very Low,Very Low,Low,Very Low,1910,104,Historic (100+),11.820417517632333,1,0
20,RL,14892,CulDSac,1Fam,5,2006,2007,VinylSd,0.0,1746.0,377500.0,Very High,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.84132849667433,1,1
50,RM,6000,Inside,1Fam,6,1941,1950,Wd Sdng,0.0,735.0,131000.0,Very Low,Very Low,Very Low,Very Low,Very Low,1940,79,Mature (50-100),11.782960235741939,1,0
20,RL,9100,Inside,1Fam,5,2000,2000,VinylSd,0.0,1525.0,235000.0,Very High,High,High,Medium,Very Low,2000,20,Recent (10-20),12.367345048436391,0,0
